X,Y,OBJECTID,NAME,ADDRESS,ORIG_ADDRE,PIN,LANDNO,ORDINANCE,EFF_DATE,SE_ANNO_CAD_DATA,PHOTO,DOCUMENT
1256041.69977489,237567.699858636,2382,Magnolia School,2418 28th Ave W,2418 28th Ave W,0269001275,445,0,2015/06/03 00:00:00+00,,Magnolia_School.jpg ,DesRptMagnoliaSchool.pdf
1259615.91998863,198177.529951483,2383,E.C. Hughes School,7740 34th Ave SW,7740 34th Ave SW,1932300245,444,0,2015/06/03 00:00:00+00,,ECHughes.jpg,DesRptECHughesSchool.pdf
1265870.87007713,231124.130068645,2384,Kobe Bell,210 Republican St,305 Harrison Street,1988200440,446,123297,2010/06/12 00:00:00+00,,kobe.jpg ,DesRptKobeBell.pdf
1266197.67618206,230361.846816316,2385,Seattle Center House,305 Harrison Street,305 Harrison Street,1985200305,447,123298,2010/06/12 00:00:00+00,,Sea_ctr_house.jpg,seattle-center-house-seattle-armory-designation.pdf
1267568.42606522,227619.757156149,2386,Wayne Apartments,2224 2nd Ave,2224 Second Ave,0694000030,448,0,1899/12/30 00:00:00+00,, ,DesRptWayne Apartments.pdf
1275489.63528839,228674.158918723,2387,Gaslight Inn / Singerman House,1727 15th Ave,1727 15th Ave,1728800145,449,125126,1899/12/30 00:00:00+00,,Gaslight.jpg ,DesRptGaslight Inn  Singerman House.pdf
1273916.24801522,233758.37086314,2388,J.W. Bullock House,1220 10th Ave E,1220 10th Ave E,6762700745,453,125127,1899/12/30 00:00:00+00,,Bullock.png,DesRptJ.W. Bullock House.pdf
1269243.30493331,244366.398203477,2389,Lincoln High School,4400 Interlake Ave N,4400 Interlake Ave N,7821200700,454,0,1899/12/30 00:00:00+00,,Lincoln_High.png, DesRptLincolnHighSchool.pdf
1269775.80616489,224458.124699891,2390,Federal Reserve Bank of San Francisco,1015 2nd Ave,1015 Second Avenue,0939000520,455,0,2016/01/20 00:00:00+00,,Federal_Reserve.jpg ,DesRptFederalReserveBank.pdf
1263303.38308614,234715.028070554,2391,Pacific Telephone & Telegraph Garfield Exchange,1529 4th Ave W,1529 4th Avenue W,4232903170,457,125214,1899/12/30 00:00:00+00,,Pac_Tel_Telegraph.jpg,DesRptPacific_Telephone_Telegraph.pdf
1269363.39688472,230650.732065305,2392,Firestone Auto Supply and Service,400 Westlake Ave N,400 Westlake Ave,1983200230,459,0,1899/12/30 00:00:00+00,,FirestoneSLU.jpg,DesRptFirestone.pdf
1265489.94104896,231754.976904064,2393,Seattle City Light Power Control Center / System Operations,157 Roy St,157 Roy St,5457300580,460,125321,1899/12/30 00:00:00+00,,SCLPowerControlCenter.jpg, DesRptSCLPowerControl.pdf
1267508.77395356,227643.315179899,2394,Mama's Mexican Kitchen Building,2234 2nd Ave,2234 Second Avenue,0694000035,461,0,1899/12/30 00:00:00+00,,Mamas_Mexican.jpg,DesRptMama's_Mexican.pdf
1256810.32422189,208605.258767888,2395,Crescent-Hamm Building,4302 SW Alaska St,4302 SW Alaska St / 4559 California Ave SW,3389900115,463,125522,1899/12/30 00:00:00+00,,CresentHammBldg.jpg,DesRptCrescentHamm.pdf
1273463.74596748,227726.201168969,2396,Eldridge Tire Company Building,1519 Broadway,1519 Broadway,6003000510,464,125624,1899/12/30 00:00:00+00,,Eldridge_Tire.jpg ,DesRptEldridgeTire.pdf
1256995.74183005,208590.462209553,2397,Campbell Building,4554 California Ave SW,4554 California Ave SW,0952006375,465,125486,1899/12/30 00:00:00+00,,CampbellBldg.jpg,DesRptCampbellBuilding.pdf
1266475.71794881,239725.272971302,2398,Bleitz Funeral Home,316 Florentia St,316 Florentia Street,1973200006,467,126017,1899/12/30 00:00:00+00,,Bleitz.jpg,DesRptBleitz.pdf
1268204.34211622,241643.62904273,2399,Shannon and Wilson Office Building,3652-3670 Woodland Park Ave N,3652-3670 Woodland Park Ave N/1101-1111 N 38th St,2261500090,469,125623,2017/07/19 00:00:00+00,,Shannon_Wilson.jpg ,DesRptShannonWilson.pdf
1265432.38112472,230620.450957894,2400,Century 21 Coliseum / Key Arena,305 Harrison St,305 Harrison St,1985200003,470,125642,2017/08/03 00:00:00+00,,ArenaSeattleCenter.jpg ,DesRptKey_Arena.pdf
1265129.89025989,230149.182215393,2401,Bressi Garage,226 First Ave N,226-232 First Ave N,1989201515,474,125643,2017/08/03 00:00:00+00,,Bressi_Garage.jpg,DesRptBressi_Garage.pdf
1268743.50606413,232799.669040397,2402,American Meter and Appliance Building,1001 Westlake Ave N,1001-1005 Westlake Ave N,1989201515,475,0,2017/05/16 00:00:00+00,,AmericanMeter.jpg,DesRptAmericanMeter.pdf
1272095.70703688,235736.599846303,2403,Pacific Architect and Builder,1945 Yale Pl E,1945 Yale Pl E,2025049033,476,125523,2017/07/20 00:00:00+00,,Pac_Arch_Bld.jpg,DesRptPacific_Architect_Builder.pdf
1268862.18988189,227509.657966897,2404,Sheridan Apartments,2011 Fifth Ave,2011 Fifth Ave,0659001015,477,0,2017/07/18 00:00:00+00,,Sheridan_Apt.png,DesRptSheridanApts.pdf 
1268919.48897989,227464.02518414,2405,Griffin Building,2005 Fifth Ave,2005 Fifth Ave,0659001020,478,0,2017/07/18 00:00:00+00,,Griffin.png,DesRptGriffin.pdf
1267457.99190289,230481.968951389,2406,Broad St Substation,319 6th Ave N,319 6th Ave N,1991200405,481,125783,1899/12/30 00:00:00+00,,BroadStreetSub.jpg ,DesRptBroadStreetSubstation.pdf
1276963.18385047,228341.044099391,2407,Mount Zion Baptist Church,1634 Reverend Dr. S. McKinney Ave,1634 Reverend Dr. S. McKinney Ave,7228501980,483,125591,1899/12/30 00:00:00+00,,Mt_Zion.jpg ,DesRptMt_Zion_Baptist_Church.pdf 
1268706.94314514,226802.267977476,2408,White Garage,1915 3rd Ave,1915 3rd Ave,1977201055,484,0,1899/12/30 00:00:00+00,,White_Garage.jpg,DesRptWhiteGarage.pdf
1278952.72088189,240042.69884564,2409,UW Canoe House/ASUW Shell House/US Naval Training Hangar,3655 Walla Walla Rd NE,3655 Walla Walla Rd NE,162504HYDR,486,125742,1899/12/30 00:00:00+00,,UW_Canoe_House.jpg,DesRptUW_Canoe House.pdf
1277978.91803947,227637.772868142,2410,East Pine Substation,1501 23rd Ave,1501 23rd Ave,7228500465,487,0,1899/12/30 00:00:00+00,,EPineSub.jpg,DesRptEast_Pine_Substation.pdf
1274271.93988913,232488.600108728,2411,Highland Apartments,931 11TH AVE E,931 11TH AVE E,3295200000,490,126016,1899/12/30 00:00:00+00,,HighlandApartments.jpg,DesRptHighland_Apartments.pdf
1281397.71599188,214186.228248969,2412,Mount Baker Community Club Clubhouse,2815 Mount Rainier Dr S,2811-2815 Mount Rainier Drive South,5700002390,491,125837,2018/09/06 00:00:00+00,,Mount_Baker_Clubhouse.jpg ,DesRptMt_Baker_Community_Club.pdf
1270409.13954389,230237.334926233,2413,Bricklayers Building,318 Fairview Ave N,318 Fairview Avenue North,2467400080,492,0,1899/12/30 00:00:00+00,,Bricklayers_Building.jpg,DesRptBricklayers.pdf
1272142.73811081,231475.151020139,2414,Roy Vue Apartments,615 Bellevue Ave East,615 Bellevue Avenue East,6848200030,493,126146,1899/12/30 00:00:00+00,,RoyVue.png,DesRptRoy_Vue_Apartments.pdf
1270913.33735439,224456.816959724,2415,First United Methodist Church (former),811 5th Ave,811 5th Ave,0942000530,331,123291,,,FUMC.jpg,DesRptFUMC.pdf
1262129.1971143,238089.398946479,2416,Seventh Church of Christ (former),2555 8th Ave W,2555 8th Ave W,2425039014,332,123341,,,SeventhChurchofChrist_former.bmp,seventh-church-christ-designation.pdf
1269388.57006273,223865.544848308,2417,Maritime Building,911 Western Ave,911 Western Ave,7666202525,334,125419,,,MaritimeBuilding.bmp,DesRptMaritime.pdf
1257508.24211739,215243.717931896,2418,"Sixth Church of Christ, Scientist (former)",2656 42nd Ave SW,2656 42nd Ave SW,6087101025,335,123296,,,SixthChurchofChristScientist_former.bmp,sixth-church-christ-designation.pdf
1255441.15963739,200464.618881226,2419,Kenney Seaview Building,7125 Fauntleroy Way SW,7125 Fauntleroy Way SW,4315700240,336,0,,,KenneySeaviewBuilding.bmp,kenney-seaview-designation.pdf
1272721.32192738,223820.501959398,2420,Harborview Medical Center,325 9th Ave,325 Ninth Ave,8590400545,337,123557,,,HarborviewMedicalCenter.bmp,harborview-designation.pdf
1272129.37494856,225929.859617308,2421,Baroness Apartment Hotel,1005 Spring St,1005 Spring Street,8590901030,339,123487,,,BaronessApartmentHotel.bmp,baroness-apartments-designation.pdf
1275099.90772139,229957.711141646,2422,Cooper House,227 14th Ave E,227 14th Ave E,6003501795,341,123022,2009/08/07 00:00:00+00,,Cooper_house.jpg,cooper-house-designation.pdf
1273144.30139638,239689.801585555,2423,L'Amourita Apt Bldg,2901 Franklin Ave E,2901-2917 Franklin Ave E,1959702631,342,122594,2008/01/12 00:00:00+00,,lamou.jpg,lamourita-apartment-designation.pdf
1272127.09345706,227638.078969896,2424,First Covenant Church,1500 Bellevue Ave E,1500 Bellevue Ave,8725600475,343,112425,1985/10/17 00:00:00+00,,, 
1258103.73042773,217798.182967305,2425,Bloss House,4055 SW Holgate St,4055 SW Holgate Street,9151600005,346,123846,,,Bloss_House.jpg,bloss-house-designation.pdf
1266124.40237847,229753.556694314,2426,Pacific Science Center,202 2nd Ave N,202 2nd Ave N,1985200140,347,124932,1899/12/30 00:00:00+00,,PacificScienceCenter.bmp,pacific-science-center-designation.pdf
1269644.97210898,227431.190276057,2427,Lloyd Building,601 Stewart St,601 Stewart St,0659000350,348,0,1899/12/30 00:00:00+00,,LloydBuilding.bmp,lloyd-building-designation.pdf
1256969.24188305,234403.019508228,2428,Admiral's House,2099 W Garfield St,2001 W Garfield St,2325039106,349,124135,1899/12/30 00:00:00+00,,admiralshouse.jpg,admirals-house-designation.pdf
1270607.94787331,225341.604888305,2429,YWCA Building,1118 5th Ave,1118 5th Ave,2301950000,350,124292,1899/12/30 00:00:00+00,,YWCABuilding.bmp,ywca-building-designation.pdf
1272015.49886397,231709.569186479,2430,Bel-Roy Apartments,703 Bellevue Ave E,703 Bellevue Ave E,2163900440,357,123857,1899/12/30 00:00:00+00,,BelRoyApartments.bmp,belroy-designation.pdf
1267378.09212831,227880.992854148,2431,RKO Distributing Co. Bldg,2312 Second Ave,2312 Second Ave,0656000230,353,124551,1899/12/30 00:00:00+00,,RKODistributingCoBldg.bmp,rko-distributing-company-building-designation.pdf
1263296.00022689,232452.400049895,2432,Villa Costella,348 W Olympic Way,348 W Olympic Way,8944110000,354,123847,1899/12/30 00:00:00+00,,VillaCostella.bmp,villa-costella-designation.pdf
1273125.74598731,223314.305793315,2433,Yesler Terrace Steam Plant,120 8th Ave,120 8th Ave,9821700005,355,124717,1899/12/30 00:00:00+00,,steam-plant.jpg,yesler-terrace-steam-plant-designation.pdf
1282155.74990889,229215.921942815,2434,Rohrer House,122 37th Ave E,122 37th Ave E,9103000720,356,124243,1899/12/30 00:00:00+00,,Rohrer House.jpg,rohrer-house-designation.pdf
1270492.60394388,223852.182998389,2435,Chamber of Commerce Bldg,215 Columbia St,215 Columbia St,0939000245,358,123848,1899/12/30 00:00:00+00,,ChamberofCommerce.jpg,chamber-of-commerce-designation.pdf
1266651.8750768,227788.515676886,2436,Latona Hotel/Ace Hotel,2419-2423 1st Avenue, ,0653000100,359,0,2011/02/16 00:00:00+00,,LatonaHotel_AceHotel.bmp,latona-ace-hotel-designation.pdf
1283909.8740253,268033.292142555,2437,Barksdale House,13226 42nd Ave NE, ,1454600165,360,124244,1899/12/30 00:00:00+00,,BarksdaleHouse.bmp,barksdale-house-designation.pdf
1267846.87498339,227384.421668813,2438,Castle Apartments,2132 2nd Ave, ,1977201145,362,0,1899/12/30 00:00:00+00,,CastleApartments.bmp, 
1268894.26527706,224699.463456064,2439,Pacific Net & Twine Building,51 University St, ,2539070000,363,124291,1899/12/30 00:00:00+00,,PacificNetandTwineBuilding.jpg,pacific-net-and-twine-designation.pdf
1269989.46190555,230420.338169143,2440,Boren Investment Company Warehouse Building,334 Boren Ave N, ,1986200515,364,124494,2014/07/13 00:00:00+00,,BorenInvestmentCompanyWarehouseBuilding.bmp,DesRptBorenInvestmentCo.pdf
1268401.49985839,226896.468576476,2441,Palladian Apartments,2000 Second Ave, ,1977201140,365,124376,1899/12/30 00:00:00+00,,PalladianApartments.bmp,DesRptPalladianApartments.pdf
1270180.35095946,229165.349209309,2442,Fashioncraft Building/Recovery Cafe,2022 Boren Ave, ,0660002245,366,124190,1899/12/30 00:00:00+00,,FashioncraftBuilding_RecoveryCafe.bmp,fashion-craft-designation.pdf
1264046.33238764,229501.074259639,2443,Seattle Post Intelligencer Globe,101 Elliott Ave W, ,7666202220,368,124964,1899/12/30 00:00:00+00,,seattle_PI_globe.jpg,pi-globe-designation.pdf
1270405.97321163,223803.44490689,2444,Seattle National Bank (United Way Building),720 Second Ave, ,0939000240,370,124716,1899/12/30 00:00:00+00,,SeattleNationalBank.bmp,seattle-national-bank-building-designation.pdf
1278419.1251643,225386.437475815,2445,Horace Mann School,2410 E Cherry St, ,0519000290,372,124245,1899/12/30 00:00:00+00,,HoraceMannSchool.bmp,horace-mann-designation.pdf
1282549.27110347,268224.489922896,2446,Cedar Park Elementary School,13224 37th Ave NE, ,1454100350,371,124515,1899/12/30 00:00:00+00,,CedarParkElementary.jpg,cedar-park-elementary-designation.pdf
1275588.31914614,244610.923961148,2447,Neptune Building,1301 NE 45th St, ,1142000235,373,124430,1899/12/30 00:00:00+00,,Neptune Theater0001.jpg,neptune-building-designation.pdf
1258525.81193264,247853.123185396,2448,Ballard Carnegie Library,2026 NW Market St, ,2767700960,374,124227,1899/12/30 00:00:00+00,,BallardCarnegieLibrary.bmp,ballard-library-designation.pdf
1271266.82975763,225737.133952886,2449,"Town Hall Seattle (Fourth Church of Christ, Scientist)",1119 8th Ave, ,1979200050,375,124933,1899/12/30 00:00:00+00,,TownHallSeattle.bmp,town-hall-designation.pdf
1274710.64996973,259277.291938066,2450,Chiarelli-Dore House,843 NE 100th St, ,5101405378,378,124425,1899/12/30 00:00:00+00,,Chiarelli_DoreHouse.bmp,chiarelli-dore-house-designation.pdf
1280121.34190422,216362.318056896,2451,Charles P Dose House,2121 31st Ave S, ,2090200025,377,124246,1899/12/30 00:00:00+00,,CharlesPDoseHouse.bmp,DesRptDoseHouse.pdf
1277815.37505947,237148.640657395,2452,Montlake School,2409 22nd Ave E, ,6788200735,379,124778,1899/12/30 00:00:00+00,,MontlakeSchool.png,montlake-school-designation.pdf
1267303.12508664,227015.093667313,2453,Union Stables,2200 Western Ave, ,1977200605,380,124495,2014/07/13 00:00:00+00,,UnionStables.png,union-stables-designation.pdf
1268700.29486448,231952.94304356,2454,Puget Sound Power and Light Co. Utilities Bldg,800 Aloha St, ,4088803530,381,0,1899/12/30 00:00:00+00,,PugetSoundPowerandLight.png,DesRptPugetSoundPowerLight.pdf
1260469.60889806,236112.615170389,2455,Fourteenth Ave W Group,2000 14th Ave W,2000-2016 14th Ave W, ,41,108211,1979/05/14 00:00:00+00,,14thAveWestRes2DON.jpg,DesRpt_14th_Ave_W_Group.pdf 
1260474.1610543,236161.579967469,2456,Fourteenth Ave W Group,2006 14th Ave W,2000-2016 14th Ave W, ,382,108211,1979/05/14 00:00:00+00,,14thAveWestRes2DON.jpg,DesRpt_14th_Ave_W_Group.pdf  
1260425.54500981,236186.881097972,2457,Fourteenth Ave W Group,2010 14th Ave W,2000-2016 14th Ave W, ,383,108211,1979/05/14 00:00:00+00,,14thAveWestRes2DON.jpg,DesRpt_14th_Ave_W_Group.pdf 
1260444.26314822,236272.503958225,2458,Fourteenth Ave W Group,2016 14th Ave W,2000-2016 14th Ave W, ,385,108211,1979/05/14 00:00:00+00,,14thAveWestRes2DON.jpg,DesRpt_14th_Ave_W_Group.pdf 
1278033.29096222,225800.873982891,2459,Twenty-third Ave Houses Group,816 23rd Ave,812-828 23rd Ave,9126102040,386,108732,1979/12/24 00:00:00+00,,23rdAveHouses2DON.jpg,twenty-third-avenue-houses-designation-nomination.pdf
1278029.16990747,225861.637968972,2460,Twenty-third Ave Houses Group,822 23rd Ave,812-828 23rd Ave,9126102040,387,108732,1979/12/24 00:00:00+00,,23rdAveHouses2DON.jpg,twenty-third-avenue-houses-designation-nomination.pdf
1278038.00814439,225891.253067225,2461,Twenty-third Ave Houses Group,824 23rd Ave,812-828 23rd Ave,9126102040,388,108732,1979/12/24 00:00:00+00,,23rdAveHouses2DON.jpg,twenty-third-avenue-houses-designation-nomination.pdf
1278039.30407356,225920.756945223,2462,Twenty-third Ave Houses Group,828 23rd Ave,812-828 23rd Ave,9126102040,389,108732,1979/12/24 00:00:00+00,,23rdAveHouses2DON.jpg,twenty-third-avenue-houses-designation-nomination.pdf
1278051.03797397,225777.824816391,2463,Twenty-third Ave Houses Group,812 23rd Ave,812-828 23rd Ave,9126102040,390,108732,1979/12/24 00:00:00+00,,23rdAveHouses2DON.jpg,twenty-third-avenue-houses-designation-nomination.pdf
1263599.89889731,240525.363890812,2464,Alexander Hall,315 W Bertona St, ,8900000555,391,124424,1899/12/30 00:00:00+00,,AlexanderHall.png,alexander-hall-designation.pdf
1265433.30631973,230990.392147139,2465,Northwest Rooms and Int'l Fountain Pavilion,305 Harrison St, ,1985200003,393,124584,2013/08/07 00:00:00+00,,SeaCtrNWRooms.jpg,DesRptNorthwestRooms.pdf
1282841.10811822,244067.898144305,2466,Battelle Research / Talaris Conference Center,4000 NE 41st St, ,1525049010,394,0,2013/09/18 00:00:00+00,,Battelle Talaris.jpg,battelle-talaris-designation.pdf
1280027.98119855,221732.90902172,2467,Judge Ronald House,421 30th Ave S, ,9552200145,395,124502,2013/10/22 00:00:00+00,,JudgeRonaldHouse.png,judge-ronald-house-designation.pdf
1269042.0120288,230460.694715723,2468,901 Harrison St,901 Harrison St, ,1986200175,399,125022,1899/12/30 00:00:00+00,,901HarrisonSt.png,harrison-st-901-designation.pdf
1268529.61902472,230051.346124977,2469,777 Thomas St,777 Thomas St, ,1991201080,401,124501,1899/12/30 00:00:00+00,,ArtDecoBuilding.png,777-thomas-designation.pdf
1253504.77079363,207518.963368312,2470,Satterlee House,4862 Beach Drive SW,4866 Beach Drive SW,7936000245,402,111022,1983/02/22 00:00:00+00,,SatterleeHouse2DON.jpg,satterlee-house-designation-nomination.pdf
1253348.00010981,207523.651022971,2471,Satterlee House,4858 Beach Drive SW,4866 Beach Drive SW,7936000240,403,111022,1983/02/22 00:00:00+00,,SatterleeHouse2DON.jpg,satterlee-house-designation-nomination.pdf
1253289.14589681,207533.026004225,2472,Satterlee House,4854 Beach Drive SW,4866 Beach Drive SW,7936000235,404,111022,1983/02/22 00:00:00+00,,SatterleeHouse2DON.jpg,satterlee-house-designation-nomination.pdf
1269052.49691597,223806.688010648,2473,Fire Station No 5,925 Alaskan Way, ,7666202500,405,125021,1899/12/30 00:00:00+00,,FS_5.jpg,DesRptFireStation5.pdf
1265415.16823263,228122.91297397,2474,Ainsworth & Dunn Warehouse,2815 Elliott Ave, ,7666202305,406,125853,1899/12/30 00:00:00+00,,Ainsworth_Dunn.jpg,ainsworth-dunn-designation.pdf
1282564.87507489,234667.015699387,2475,McGilvra Elementary School,1617 38th Ave E,1617 38th Ave E,5318100820,409,124777,,,McGilvra School.jpg,mcgilvra-designation.pdf
1281278.38289723,250436.176090136,2476,The Theodora,6559 35th Ave NE,6559 35th Ave NE,0425049047,411,125105,1899/12/30 00:00:00+00,,TheTheodora.png,the-theodora-designation.pdf
1269680.62000355,224407.383659646,2477,Schoenfeld Building,1012 1st Ave,1012 First Ave,0939000530,412,124934,1899/12/30 00:00:00+00,,SchoenfeldBuilding.png,schoenfeld-building-designation.pdf
1274135.92900631,227786.562924892,2478,Kelly-Springfield Motor Truck Co Bldg,1525 11th Ave,1525 11th Ave,6003500420,413,0,1899/12/30 00:00:00+00,,KellySpringfieldMotorTruckingCo.png,DesRptKellySpringfield.pdf
1274142.10550314,227897.106010899,2479,White Motor Company Building,1021 E. Pine Street,1021 E. Pine Street,6003500395,414,,2014/12/17 00:00:00+00,,WhiteMotorCoBuilding.jpg,DesRptWhiteMotorCompany.pdf
1257260.29510672,254263.425981566,2480,Loyal Heights Elementary School,2501 NW 80th St,2501 NW 80th St,4443801580,416,0,1899/12/30 00:00:00+00,,Loyal_Heights_Elementary.jpg,DesRptLoyalHeights.pdf
1270150.0688678,229856.727419719,2481,Seattle Times Bldg - Printing Plant,1120 John Street,1120 John Street,1986200525,417,0,1899/12/30 00:00:00+00,,SeattleTimesBldg4DON.jpg,seattle-times-building-designation.pdf
1270154.40908222,229763.411661476,2482,Seattle Times Bldg - 1947 Office Addition,1120 John Street,1120 John Street,1986200525,418,0,1899/12/30 00:00:00+00,,SeattleTimesBldg4DON.jpg,seattle-times-building-designation.pdf
1276027.3543573,229621.566472724,2483,Anhalt Apartment Building,1600 E John St,1600 E John St,1806900395,419,124236,1899/12/30 00:00:00+00,,Anhalt_E_John.jpg,DesRptAnhalt1600EJohn.pdf
1264247.3188623,232497.599106476,2484,Ankeny Gowey House,912 2nd Ave W,912 2nd Ave W,3879900740,420,123625,1899/12/30 00:00:00+00,,ankeny_gowey_house.jpg,ankeny-gowey-designation.pdf
1266212.3149323,230012.479076728,2485,Horiuchi Mural,335 Thomas St,305 Harrison St,1985200003,421,123292,1899/12/30 00:00:00+00,,horiuchi_mural.jpg,horiuchi-mural-designation.pdf
1272009.1537323,225712.433542982,2486,Sorrento Hotel,900 Madison St,900 Madison St,1979200270,423,125853,1899/12/30 00:00:00+00,,Sorrento_Hotel.png,sorrento-hotel-designation.pdf
1269649.28673288,232668.33629781,2487,Lightship Relief/Swiftsure,860 Terry Ave N, , ,424,0,1899/12/30 00:00:00+00,,LightshipRelief2DON.jpg,lightship-relief-data-sheet.pdf
1274693.54632939,233135.47512731,2488,Volunteer Park Reservoir,1400 E Prospect St,1400 E Prospect St,2925049087,428,0,,,Volunteer_Park_Reservoir.jpg,DesRptVolunteerPark.pdf
1275201.35896206,232953.183825225,2489,Volunteer Park Water Tower,1400 E Prospect St,1400 E Prospect St,2925049087,429,0,,,Volunteer_Park_Water_tower.jpg,DesRptVolunteerPark.pdf
1274326.35907164,234078.183543727,2490,Volunteer Park Grounds,1400 E Prospect St,1400 E Prospect St,2925049087,430,0,,,Vol_Pk_grounds_NW.jpg,DesRptVolunteerPark.pdf 
1274318.54642323,233700.579312056,2491,Volunteer Park Grounds,1400 E Prospect St,1400 E Prospect St,2925049087,431,0,,,Vol_Pk_Grounds_NW.jpg,DesRptVolunteerPark.pdf
1274308.12977739,233328.183731392,2492,Volunteer Park Grounds,1400 E Prospect St,1400 E Prospect St,2925049087,432,0,,,Vol_Pk_Grounds.jpg ,DesRptVolunteerPark.pdf
1274284.6924883,232994.850408554,2493,Volunteer Park Grounds,1400 E Prospect St,1400 E Prospect St,2925049087,433,0,,,VoL_Pk_Grounds.jpg ,DesRptVolunteerPark.pdf
1274508.65070181,232854.22536172,2494,Volunteer Park Grounds,1400 E Prospect St,1400 E Prospect St,2925049087,434,0,,,VoL_Pk_Grounds.jpg  ,DesRptVolunteerPark.pdf
1275998.62508406,229448.874888971,2495,Capitol Hill United Methodist Church,128 16th Ave E,128 16th Ave E,8080400005,82,106144,1977/01/10 00:00:00+00,,CapHillMethDON.jpg,capitol-hill-united-nomination-data-sheet.pdf
1281883.5001253,229793.187520564,2496,Brehm Brothers House #1,219 36th Ave E,219 36th Ave E,1778500360,77,108734,1979/12/24 00:00:00+00,,BrehmHouse1DON.jpg,brehm-brothers-designation-nomination.pdf
1282036.87514664,228807.20327206,2497,Epiphany Chapel,3719 E Denny Way,3719 E Denny Way,9103000660,86,107756,1978/10/23 00:00:00+00,,EpiphanyChurch4DON.jpg,epiphany-chapel-designation-nomination.pdf
1267106.37515205,227637.234483391,2498,Barnes Building,2320 1st Ave,2320 1st Ave,0655000020,92,107754,1978/10/23 00:00:00+00,,Barnes1DON.jpg,barnes-building-designation-data-sheet.pdf
1267049.24993822,227690.156293556,2499,Bell Building,2326 1st Ave,2326 1st Ave,0657008888,91,107753,1978/10/23 00:00:00+00,,Bell3DON.jpg,bell-building-designation-data-sheet.pdf
1267737.74987355,228369.84391056,2500,Fire Station #2,2318 4th Ave,2318 4th Ave,0696000160,87,113089,1986/09/29 00:00:00+00,,Firestation2bDON.jpg,fire-station-2-designation.pdf
1268285.12509114,226559.593922138,2501,Terminal Sales Building,1932 1st Ave,1932 First Ave,1977200920,106,114774,1989/10/16 00:00:00+00,,TerminalSalesBldg3DON.jpg,terminal-sales-building-designation.pdf
1268686.6249443,226646.437580481,2502,Josephinum/New Washington Hotel,1902 2nd Ave,1902 2nd Ave,1977201060,107,114770,1989/10/16 00:00:00+00,,JosephinumHotel1DON.jpg,josephinum-designation.pdf
1269150.25000131,226674.90635556,2503,Bon Marche,300 Pine St,300 Pine St,1977201320,108,114772,1989/10/16 00:00:00+00,,BonMarche5DON.jpg,bonmarche-designation.pdf
1269411.37480713,226442.859247476,2504,Street Clock:  Century Square,1529 4th Ave,1529 4th Ave,1975700365,112,0,,,CenturySquareClock2DON.jpg,street-clock-designation-nomination.pdf
1269913.87511447,226501.484458312,2505,Coliseum Theatre Building,5th Ave / Pike St,5th Ave / Pike St,1975700155,110,107526,1978/01/17 00:00:00+00,,Coliseum2DON.jpg,coliseum-theater-designation-data-sheet.pdf
1269079.75014231,226277.60924989,2506,Olympic Tower,217 Pine St,217 Pine St,6385300005,114,113425,1987/05/11 00:00:00+00,,OlympicTower1DON.jpg,olympic-tower-designation.pdf
1269662.74996056,226338.54679206,2507,Northern Bank and Trust/Seaboard Building,1506 Westlake Ave,1506 Westlake Ave,7628758888,115,114769,1989/10/16 00:00:00+00,,SeaboardBldg2DON.jpg,DesRptSeaboardBldgNorthernBankandTrust.pdf
1269649.09841305,232654.723792225,2508,Street Clock:  Carroll's Jewelers,860 Terry Ave N,1427 4th Ave, ,119,0,,,CarrollsClock2DON.jpg,street-clock-designation-nomination.pdf
1269617.12505181,226067.312426388,2509,Joshua Green Building,1425 4th Ave,1425 4th Ave,1975700305,120,122778,2008/10/11 00:00:00+00,,JoshuaGreen2DON.jpg,joshua-green-building-designation.pdf
1269430.75009647,225703.656329557,2510,Mann Building,1411 3rd Ave,1411 3rd Ave,1975700525,128,115037,1990/04/16 00:00:00+00,,MannBldg3DON.jpg,mann-building-designation-nomination.pdf
1269906.75012872,225234.593619391,2511,Seattle Tower,1212 3rd Ave,1212 3rd Ave,1975200005,130,125836,,,SeattleTower3DON.jpg,DesRptSeattleTower.pdf
1269571.50014305,224217.49985306,2512,1st Avenue Groups/Waterfront Center:  Globe Building,1005 1st Ave,1001-1011 1st Ave,1974600035,144,111058,1983/03/21 00:00:00+00,,1st AveGroupDON.jpg,DesRptFirstAvenueGroups.pdf
1269541.74987447,224268.062415972,2513,1st Avenue Groups/Waterfront Center:  Beebe Building,1013 1st Ave,1013 1st Ave,0268800005,143,111058,1983/03/21 00:00:00+00,,1st AveGroupDON.jpg,DesRptFirstAvenueGroups.pdf
1269426.12510572,224174.515687063,2514,1st Avenue Groups/Waterfront Center:  National Building,1018 Western Ave,1006-1024 Western Ave,7666202515,145,111058,1983/03/21 00:00:00+00,,1st AveGroupDON.jpg,DesRptFirstAvenueGroups.pdf
1270886.75013722,227377.672010392,2515,Paramount Theatre and Building,901 Pine St,901 Pine St,0660000955,95,117507,1995/02/13 00:00:00+00,,Paramount3DON.jpg,paramount-theater-designation-data-sheet.pdf
1270659.74993506,226531.234398812,2516,Eagles Temple Building,1416 7th Ave,1416 7th Ave,2141298888,111,112272,1985/05/06 00:00:00+00,,EaglesTempleBldg2DON.jpg,eagles-act-theater-designation.pdf
